record_id,text,label,label_name,language,word_count,char_count
AAA-13942,@NTXProgressive Yeah..cause if anyone thinks this clown went to @target to buy Oreos is as stupid as all of them look,0,Non-Abusive,English,21,117
AAA-13943,guess who r u obsest wiv short stack,0,Non-Abusive,English,8,36
AAA-13944,very generous.,0,Non-Abusive,English,2,14
AAA-13945,Does it annoy when people jock your shit?,0,Non-Abusive,English,8,41
AAA-13946,ISIS Jihadis Discuss &#8216;Buying And Selling&#8217; Yezidi Girls As Slaves http://t.co/UoPgIPOpWS #tcot #pjnet,0,Non-Abusive,English,13,112
AAA-13947,Virginia,0,Non-Abusive,English,1,8
AAA-13948,Why do doctors leave the room when you change? They&;re going to see you naked anyway.,0,Non-Abusive,English,16,86
AAA-13949,How many lies do you think you have told in your life time?,0,Non-Abusive,English,13,59
AAA-13950,I don't watch tv.,0,Non-Abusive,English,4,17
AAA-13951,Damn iPhone I meant wine and cheese,0,Non-Abusive,English,7,35
AAA-13952,that's it I'm spending new years in LA next year fuck NY er jersey,0,Non-Abusive,English,14,66
AAA-13953,i have no money,0,Non-Abusive,English,4,15
AAA-13954,holy mother of fuck. that video was epic...give me some time to try and gather words to express my confusion/enjoyment combo....,0,Non-Abusive,English,21,128
AAA-13955,i concur cold sucks but it rains too much in the tropics there's no real win-win,0,Non-Abusive,English,16,80
AAA-13956,Happy last day @ Y!. I'm sure ur gonna continue to kick ass at @raptr and that @seldo will miss u dearly :-),0,Non-Abusive,English,23,108
AAA-13957,Kicking niccas Tf outcha mentions like http://t.co/bEl7uNzgLt,1,Abusive,English,7,61
AAA-13958,Talk about pussy power &#128530;,1,Abusive,English,5,32
AAA-13959,RT @JoeyG_145: Downloaded flappy bird 5 minutes ago... It's already deleted.,0,Non-Abusive,English,11,76
AAA-13960,"RT @MrNationWide: fake eyelashes are okay if they look natural, but some of you person look like you gonna take flight if you blink too fa&#8230;",0,Non-Abusive,English,10,157
AAA-13961,"RT @SteveStfler: ""Smoking weed is so unattractive"" Haha I was trying to get high bitch I'm not trying to turn you on.",1,Abusive,English,22,117
AAA-13962,ummm. well it'd prolly be for some weird fetish smelling creep so no. just cause. its weird.,0,Non-Abusive,English,17,92
AAA-13963,oh yeah.. that is super weird.. But i will trade my ass off ;0,0,Non-Abusive,English,14,62
AAA-13964,Name a bird with a long neck.,0,Non-Abusive,English,7,29
AAA-13965,Damn I hate a person who like to argue and stuff,0,Non-Abusive,English,15,96
AAA-13966,Are you a risk taker? If yes what kind of risks had you taken? If not why not?,0,Non-Abusive,English,18,78
AAA-13967,How old are you before it can be said you died of old age?,0,Non-Abusive,English,14,58
AAA-13968,hahaha hmmm im not surreee,0,Non-Abusive,English,5,26
AAA-13969,I just saw your message about kool-aid..I like to think my taste is pretty damn dope..And you can't get it down there? That's rough.,0,Non-Abusive,English,24,132
AAA-13970,ily2 boo!,0,Non-Abusive,English,2,9
AAA-13971,Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;,0,Non-Abusive,English,9,96
AAA-13972,awww what package? dang that sucks though! i hope its not makeup :(,0,Non-Abusive,English,13,67
AAA-13973,those are fine you know I hate cats,0,Non-Abusive,English,8,35
AAA-13974,Do you get excited over cameras?:,0,Non-Abusive,English,6,33
AAA-13975,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes",0,Non-Abusive,English,21,140
AAA-13976,to bad i am the god damn WINNAR!,0,Non-Abusive,English,8,32
AAA-13977,Green grass and tree trash. http://t.co/SO9C7g3FQ5,0,Non-Abusive,English,6,50
AAA-13978,i love being silly,0,Non-Abusive,English,4,18
AAA-13979,Cum has lots of vitamin c but does she swallow?,0,Non-Abusive,English,10,47
AAA-13980,WAT IS A DERO,0,Non-Abusive,English,4,13
AAA-13981,I don't fuck wit T.O. nomore either it ain't Romo fault he can't catch!!,0,Non-Abusive,English,14,72
AAA-13982,@TayHASWAGG truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,1,Abusive,English,18,103
AAA-13983,RT @DipOnline I be closing my eyes and stuff sometimes so person be able to sneak a quick nipple lick in.. But she ain't going ham on me yo,0,Non-Abusive,English,26,145
AAA-13984,RT @Nekkohbk: Do dykes date other dykes or is that stuff gay to y'all?,0,Non-Abusive,English,11,48
AAA-13985,"RT @UrbanEngIish: ""SHARKEISHA'D"" = To lose one's face due to the brute force of a knockout punch. ""Dat person got sharkeisha'd""",0,Non-Abusive,English,29,139
AAA-13986,RT @Coley_Cee: @lil_aerii bitch where tf you think you going?!,1,Abusive,English,10,62
AAA-13987,"OK I have their bare bones (slowest) ""highspeed"" internet now & it's apparently all I can get. It sucks - I wanna go fast!",0,Non-Abusive,English,24,122
AAA-13988,This hoe loud...,1,Abusive,English,3,16
AAA-13989,i hate hate hate being snowed in! (how's that for a sum up?),1,Abusive,English,13,60
AAA-13990,#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth,0,Non-Abusive,English,18,104
AAA-13991,what do u wanna know? That I look like I just got caught stealing something??? I hate taking pictures.... This celeb ish is wack,0,Non-Abusive,English,24,128
AAA-13992,I am done spamming for right now. I am still sort of tired. Leave me things. I will spam more later <3,0,Non-Abusive,English,22,102
AAA-13993,"If she'll tell you she's a ""badd bitch"" then listen. She's bad for your health!",1,Abusive,English,15,79
AAA-13994,you coming to fat cat?if anyone needs a martini it's you!,0,Non-Abusive,English,11,57
AAA-13995,the creepy guy that crawls in little girls windows and does bad things to them in the night.,0,Non-Abusive,English,18,92
AAA-13996,don't hate I totally also have a creepy crush on judge alex!! he's a good looking man!,0,Non-Abusive,English,17,86
AAA-13997,"God made male and female blades of grass. Every living thing must reproduce itself to stay on this Earth: birds, bees and grass. Sex=Natural",0,Non-Abusive,English,24,140
AAA-13998,why they playing trash on ESPN right now.,0,Non-Abusive,English,8,41
AAA-13999,haahar do u love taelin?,0,Non-Abusive,English,5,24
AAA-14000,@MahNameIsJared be my guest. I want to be a bird I think,0,Non-Abusive,English,12,56
AAA-14001,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday,0,Non-Abusive,English,10,75
AAA-14002,"RT @FunkyDineva: If you can barely walk in your heels or your dress, bitch you are trying to hard",1,Abusive,English,19,97
AAA-14003,omg omg omg! finally the shoes r coming out yay yay I want them so so so SO BAD! =) really cancer! =) this literary made my day,0,Non-Abusive,English,14,70
AAA-14004,That's happened to me before too (replacing a flat with a flat). That sucks.,0,Non-Abusive,English,14,76
AAA-14005,What&;s the best place near you to get some ice cream?,0,Non-Abusive,English,11,54
AAA-14006,Wow that sucks :( How long are you in a cast for?,0,Non-Abusive,English,12,49
AAA-14007,i'on't hate on anything / anyone that doesn't give me a reason.,0,Non-Abusive,English,12,63
AAA-14008,@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,0,Non-Abusive,English,18,100
AAA-14009,Enjoying the eccentricity of @RayEvernham's AmeriCarna. Charlie Daniels appearances in two of the three episodes I have watched.,0,Non-Abusive,English,18,128
AAA-14010,Last event you dressed up for?,0,Non-Abusive,English,6,30
AAA-14011,hate you,0,Non-Abusive,English,2,8
AAA-14012,"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E",0,Non-Abusive,English,16,107
AAA-14013,RT @maycie32: @Whitecholo23 np big nig nig,0,Non-Abusive,English,7,42
AAA-14014,Kinda...but idk if she's still feelin it...,0,Non-Abusive,English,7,43
AAA-14015,Do you prefer Chinese or Mexican?,0,Non-Abusive,English,6,33
AAA-14016,We delivering person!!!!,0,Non-Abusive,English,21,127
AAA-14017,no?,0,Non-Abusive,English,1,3
AAA-14018,damn ecoterrorists! he shoulda just rented a helicopter better for the enviroment anyways.,1,Abusive,English,13,90
AAA-14019,how cum ur up?,0,Non-Abusive,English,4,14
AAA-14020,@GOOSEmon420er you were there person lol,0,Non-Abusive,English,28,125
AAA-14021,Is it too far of a stretch to just say that buying DRM'd music sucks? Amazon sells mp3s too y'know.,0,Non-Abusive,English,20,99
AAA-14022,"RT @Likea_BOSS_x3: After a long day at work, bitch wunna rest her feet on me lol &#128514;&#128129;&#128524;&#128176; http://t.co/2rhN5HpASb",1,Abusive,English,18,140
AAA-14023,damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair,1,Abusive,English,20,106
AAA-14024,Have you ever asked someone out on a date?,0,Non-Abusive,English,9,42
AAA-14025,"All my young boys round me saying ""get money and really these hoes""",0,Non-Abusive,English,3,24
AAA-14026,nothings better than seeing my sexy ass husband on stage and with that white pice of trasler trash YUCK,0,Non-Abusive,English,19,103
AAA-14027,hell no i hate crowds! i have no plans for tomorrow :( what are you doing?,0,Non-Abusive,English,16,74
AAA-14028,"RT @p_w_sterne: @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench",0,Non-Abusive,English,17,125
AAA-14029,sounds puuurty legit. :),0,Non-Abusive,English,4,24
AAA-14030,lol damn... im sorry?,0,Non-Abusive,English,4,21
AAA-14031,I got my eyes on this red bone,0,Non-Abusive,English,8,30
AAA-14032,ooh mate - that's very generalistic like saying all journo's piss you off. what is the cause? how can SocMed people help,0,Non-Abusive,English,22,120
AAA-14033,dontcha hate that! the SLeducators list gets humorous retribution to folks who send OoO replies. I'm not gonna be the next target :),0,Non-Abusive,English,23,132
AAA-14034,"haha i love how in your bio you wrote ""Cyberbullying=jail"" <3",0,Non-Abusive,English,11,61
AAA-14035,that sucks - hope you feel better soon.,0,Non-Abusive,English,8,39
AAA-14036,What the hell.,0,Non-Abusive,English,3,14
AAA-14037,"#rejectedpeanutsspecials Its The Grape Crackhead, Charlie Brown!",0,Non-Abusive,English,7,64
AAA-14038,awwhhh thankyou!!!! your soo nice,0,Non-Abusive,English,5,33
AAA-14039,Kick some ass miss jen!,0,Non-Abusive,English,5,23
AAA-14040,"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you",1,Abusive,English,18,115
AAA-14041,"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE2PECT",0,Non-Abusive,English,18,107
AAA-14042,"RT @MontagKeys: Jeff Fisher saved by the refs. That was karma, but the zebras messed with it.",0,Non-Abusive,English,17,93
AAA-14043,"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. @Evan_P_Grant",0,Non-Abusive,English,17,103
AAA-14044,hehe. exactly ;),0,Non-Abusive,English,3,16
AAA-14045,Do you excercise regularly? If so how often?,0,Non-Abusive,English,8,44
AAA-14046,damn I think I was going to write an adtrotrain article for you,0,Non-Abusive,English,13,63
AAA-14047,nooooooo!!!!! Damn streetwear parties!!,0,Non-Abusive,English,4,39
AAA-14048,you're not wrong.. I don't hate you. I take it all back. My mustache apologises.,0,Non-Abusive,English,15,80
AAA-14049,I'm Pregnant Charlie Brown! #WorstPeanutsSpecialEver,0,Non-Abusive,English,5,52
AAA-14050,Why do you think people lie?,0,Non-Abusive,English,6,28
AAA-14051,Happy Birthday Zarlom. You're my favorite cunt.,0,Non-Abusive,English,7,47
AAA-14052,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,0,Non-Abusive,English,11,77
AAA-14053,It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs,1,Abusive,English,13,88
AAA-14054,No you I hate you (because of PES :p),0,Non-Abusive,English,9,37
AAA-14055,&#8220;@salsteelo: I got 1 felony!!!&#8221; I got person,0,Non-Abusive,English,6,40
AAA-14056,XD loser. You quoted a movie you didnt even see.,0,Non-Abusive,English,10,48
AAA-14057,RT @MaryWCVB: Congressional Hopeful Richard Tisei stops in at Baker's Swampscott Rally. But still no Charlie. #wcvb http://t.co/uycfEng3B9,0,Non-Abusive,English,18,138
AAA-14058,RT @richiesuavee: &#8220;@ViriDoesItt: Kevin Hart make funny faces.. His curriculum kinda trash..&#8221; Curriculum? &#128514;&#128514;&#128514; http://t.co/zJJyRGcZ9Y,0,Non-Abusive,English,15,167
AAA-14059,Leave us strap wearing gay perverts alone! (jeez a little uncalled for?)...,0,Non-Abusive,English,12,75
AAA-14060,Nigga was sweating like a guilty preacher in that bitch,1,Abusive,English,10,55
AAA-14061,damn it!,0,Non-Abusive,English,2,8
AAA-14062,RT @Underchilde: *Goes into monkey bar to meet swingers*,0,Non-Abusive,English,9,56
AAA-14063,I dont know man. Theres a ton of them now and its so stupid. But cant hate b/c the top one is making crazy money.,0,Non-Abusive,English,25,113
AAA-14064,@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-,1,Abusive,English,20,106
AAA-14065,Have you ever eaten a crayon?,0,Non-Abusive,English,6,29
AAA-14066,If the whole world were listening what would you say?,0,Non-Abusive,English,10,53
AAA-14067,On Gilligan's Island how did Ginger have so many different outfits when they were only going on a 3 hour tour?,0,Non-Abusive,English,21,110
AAA-14068,I don't even own boots! Damn the torpedos open-toed shoes full steam ahead!,0,Non-Abusive,English,13,75
AAA-14069,baby don't hate me. http://bit.ly/nc2u,0,Non-Abusive,English,5,38
AAA-14070,ice cream :),0,Non-Abusive,English,3,12
AAA-14071,"I respect any nigga that tell me he got a bitch , so I fall the fuck back no hating &#128175;",1,Abusive,English,21,93
AAA-14072,Who is the wind beneath your wings?,0,Non-Abusive,English,7,35
AAA-14073,"I missed this yesterday---love ""cheeses my beef."" But yes they got it wrong with the ribbon. Hate the ribbon.",0,Non-Abusive,English,19,109
AAA-14074,This bitch backed into my car TWICE.. Not once but 2 times.,1,Abusive,English,12,59
AAA-14075,RT @taylorlopez96: &#8220;@harleighpurolla: You are the biggest two faced bitch I have ever met.&#8221; You won't @ her,1,Abusive,English,18,119
AAA-14076,you are gorgeous as fuck.,0,Non-Abusive,English,5,25
AAA-14077,Yeah I was following that. That sucks :( Any night with a Dane Cook movie sucks either way though.,0,Non-Abusive,English,19,98
AAA-14078,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves.",0,Non-Abusive,English,16,98
AAA-14079,Will Tweetie ever startup/refresh with the last read tweet like Twitterific? I hate scrolling wayyyy down to see tweets i missed,0,Non-Abusive,English,21,128
AAA-14080,RT @CuhCuhCuh: its some sexy ugly bitches in the world cuh that ill fucc,1,Abusive,English,14,72
AAA-14081,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days,0,Non-Abusive,English,23,115
AAA-14082,Vagabond.,0,Non-Abusive,English,1,9
AAA-14083,If you could fix one thing about your life what would it be?,0,Non-Abusive,English,13,60
AAA-14084,damn you and your total lack of winter,0,Non-Abusive,English,8,38
AAA-14085,that sucks just saying ~*Krystle*~,0,Non-Abusive,English,5,34
AAA-14086,supposedly its what they call gay dudes in the south. Bear meat is supposed to taste sweet.,0,Non-Abusive,English,17,91
AAA-14087,only if you promise to not make me look emo or like a raccoon ;},0,Non-Abusive,English,15,64
AAA-14088,yes. Ive had two years. Im on a waiting list for clinicals..which is americas way of being stupid to the people who are trying to get ahead in life..,0,Non-Abusive,English,29,149
